Subject_all,MeanMVC_all,StrideTime_all,WalkingAmp_all,NumberofBursts_all
1,0.000304367739011502,1.10851454734802,2.33160607166512e-05,4
1,0.000304367739011502,1.11990928649902,3.40545743615721e-05,3
1,0.000304367739011502,1.07750797271729,3.28362118775529e-05,2
1,0.000304367739011502,1.05524921417236,2.32876454102451e-05,4
1,0.000304367739011502,1.08089971542358,2.80683446991084e-05,3
1,0.000304367739011502,1.08611822128296,2.76657500492104e-05,5
1,0.000304367739011502,1.12516975402832,3.62639775728878e-05,2
1,0.000304367739011502,1.06301283836365,2.93048971726804e-05,1
1,0.000304367739011502,1.02430486679077,2.80091322081411e-05,3
1,0.000304367739011502,1.12980175018311,3.24325577901717e-05,3
1,0.000304367739011502,1.08074331283569,3.86396418569014e-05,2
1,0.000304367739011502,1.03850030899048,3.02562217137685e-05,4
1,0.000304367739011502,1.108806848526,2.87117692273524e-05,1
1,0.000304367739011502,1.03551340103149,3.09683192938394e-05,2
1,0.000304367739011502,1.09779334068298,3.7394223945624e-05,2
1,0.000304367739011502,1.04848051071167,3.14426561786391e-05,1
1,0.000304367739011502,1.0522882938385,4.00549916994868e-05,3
1,0.000304367739011502,1.10403513908386,3.5477569191346e-05,3
1,0.000304367739011502,1.09451794624329,3.67339187337972e-05,2
1,0.000304367739011502,1.13673877716064,2.77450047693784e-05,4
1,0.000304367739011502,1.00250053405762,4.10672379769211e-05,3
1,0.000304367739011502,1.16393160820007,3.23374573388948e-05,4
1,0.000304367739011502,1.06271576881409,3.24528708818463e-05,4
1,0.000304367739011502,1.01931166648865,4.32934647989317e-05,3
1,0.000304367739011502,1.03314065933228,2.78552422731159e-05,3
1,0.000304367739011502,1.07068347930908,3.22856701927744e-05,5
1,0.000304367739011502,1.06009292602539,4.12309154612142e-05,2
1,0.000304367739011502,1.08897495269775,3.75064549220123e-05,2
1,0.000304367739011502,1.0850784778595,3.18842234211959e-05,3
1,0.000304367739011502,1.09224128723145,3.82105085364561e-05,4
1,0.000304367739011502,1.082279920578,3.65771407683733e-05,3
1,0.000304367739011502,1.08318877220154,3.40009488838426e-05,5
1,0.000304367739011502,1.11105585098267,3.87745646650278e-05,3
1,0.000304367739011502,1.0551221370697,2.86387001708463e-05,1
1,0.000304367739011502,1.10071969032288,4.03809224054655e-05,4
1,0.000304367739011502,1.08477234840393,3.07798133033685e-05,3
1,0.000304367739011502,1.0836501121521,3.24476138310088e-05,5
1,0.000304367739011502,1.08012938499451,3.2788483668524e-05,4
1,0.000304367739011502,1.08199000358582,3.98988302510112e-05,3
1,0.000304367739011502,1.0727264881134,3.50998262493846e-05,3
1,0.000304367739011502,1.11941170692444,4.63260225475198e-05,4
1,0.000304367739011502,1.16069746017456,4.06420901959274e-05,3
2,0.000131921826431819,1.10935878753662,2.53003990468332e-05,3
2,0.000131921826431819,1.09233832359314,2.3835138569355e-05,4
2,0.000131921826431819,1.10891723632813,2.36405760991061e-05,3
2,0.000131921826431819,1.09748029708862,2.23186160311625e-05,4
2,0.000131921826431819,1.07544612884521,2.43281902567126e-05,3
2,0.000131921826431819,1.08899283409119,2.12154602194399e-05,3
2,0.000131921826431819,1.09332680702209,2.69317460392186e-05,3
2,0.000131921826431819,1.0887348651886,2.31156925268675e-05,2
2,0.000131921826431819,1.09874820709229,2.61763890180465e-05,3
2,0.000131921826431819,1.08481788635254,2.66014823998046e-05,3
2,0.000131921826431819,1.0975980758667,2.35744093602444e-05,1
2,0.000131921826431819,1.08057880401611,2.64560548336044e-05,4
2,0.000131921826431819,1.08585214614868,2.45629511360615e-05,4
2,0.000131921826431819,1.08874082565308,3.03070648026085e-05,5
2,0.000131921826431819,1.10151076316833,3.62834323212622e-05,3
2,0.000131921826431819,1.11388754844666,2.54592908679391e-05,4
2,0.000131921826431819,1.1416003704071,2.00473232148425e-05,4
2,0.000131921826431819,1.10016393661499,2.37127886840966e-05,4
2,0.000131921826431819,1.08715152740479,2.4744381051636e-05,5
2,0.000131921826431819,1.0947117805481,2.78323362371756e-05,2
2,0.000131921826431819,1.08036160469055,2.93986370294672e-05,2
2,0.000131921826431819,1.09624099731445,2.85995007658804e-05,3
2,0.000131921826431819,1.12563490867615,4.01283462548679e-05,3
2,0.000131921826431819,1.09908103942871,2.98459503627554e-05,5
2,0.000131921826431819,1.20915865898132,2.45930546494169e-05,4
2,0.000131921826431819,1.16171002388,2.80378404990231e-05,2
2,0.000131921826431819,1.14800763130188,2.819820706087e-05,6
2,0.000131921826431819,1.13672733306885,2.72919174950713e-05,5
2,0.000131921826431819,1.14471483230591,2.56463723816677e-05,2
2,0.000131921826431819,1.13451552391052,3.6733981272612e-05,3
2,0.000131921826431819,1.13909292221069,2.55306698019023e-05,4
2,0.000131921826431819,1.13946628570557,2.10167661548584e-05,3
2,0.000131921826431819,1.09914350509644,2.73827710770962e-05,4
2,0.000131921826431819,1.11129331588745,3.44776094828292e-05,4
2,0.000131921826431819,1.12726259231567,3.66218364388738e-05,3
2,0.000131921826431819,1.11395215988159,2.3323701460309e-05,2
2,0.000131921826431819,1.12582230567932,2.94532333360875e-05,3
2,0.000131921826431819,1.12988424301147,3.59375584405604e-05,4
2,0.000131921826431819,1.11953258514404,2.55975488730194e-05,4
2,0.000131921826431819,1.13650822639465,3.16160693334924e-05,4
2,0.000131921826431819,1.14204597473145,2.92888244380159e-05,5
3,0.000156795404781956,1.19912981987,1.15442313234275e-05,4
3,0.000156795404781956,1.21453785896301,1.02200114324413e-05,3
3,0.000156795404781956,1.23265099525452,9.64125895542033e-06,4
3,0.000156795404781956,1.21103000640869,1.05861959601251e-05,3
3,0.000156795404781956,1.19440031051636,1.10828315022385e-05,3
3,0.000156795404781956,1.16931653022766,1.15688367463655e-05,4
3,0.000156795404781956,1.22218537330627,1.11153014315946e-05,5
3,0.000156795404781956,1.23854207992554,1.12824719954285e-05,4
3,0.000156795404781956,1.22108888626099,1.08525163115935e-05,6
3,0.000156795404781956,1.2007143497467,8.50765120647196e-06,3
3,0.000156795404781956,1.19411182403564,1.51274186848945e-05,5
3,0.000156795404781956,1.19847726821899,1.16670598048711e-05,4
3,0.000156795404781956,1.22453761100769,1.1102049436306e-05,5
3,0.000156795404781956,1.21429491043091,1.11864382766494e-05,3
3,0.000156795404781956,1.21055603027344,1.16552090554811e-05,5
3,0.000156795404781956,1.21035242080688,1.04442055319465e-05,3
3,0.000156795404781956,1.23466062545776,1.01150104841536e-05,2
3,0.000156795404781956,1.25082993507385,1.02717419055444e-05,3
3,0.000156795404781956,1.23292803764343,1.28117932186127e-05,4
3,0.000156795404781956,1.22554111480713,1.01352805099936e-05,7
3,0.000156795404781956,1.24514627456665,1.7870009567257e-05,5
3,0.000156795404781956,1.24035263061523,1.15525170855294e-05,2
3,0.000156795404781956,1.21884059906006,1.09276253802411e-05,3
3,0.000156795404781956,1.23623275756836,1.03378111137875e-05,4
3,0.000156795404781956,1.24636101722717,1.05003529208835e-05,3
3,0.000156795404781956,1.25485372543335,1.43952824097092e-05,5
3,0.000156795404781956,1.21236491203308,1.63313691930622e-05,2
3,0.000156795404781956,1.20910668373108,1.14937463713652e-05,4
3,0.000156795404781956,1.17131423950195,2.74414143821525e-05,3
3,0.000156795404781956,1.19798994064331,2.52997336291178e-05,4
3,0.000156795404781956,1.20184755325317,2.225188441822e-05,2
3,0.000156795404781956,1.18005609512329,2.31626623328851e-05,2
3,0.000156795404781956,1.16209125518799,2.25476229268054e-05,2
4,0.000106651167857001,1.0274441242218,2.13322700547226e-05,6
4,0.000106651167857001,1.05823516845703,1.64725729049641e-05,3
4,0.000106651167857001,1.06089949607849,1.91749142406234e-05,4
4,0.000106651167857001,1.04028940200806,2.09613264032226e-05,5
4,0.000106651167857001,1.04735040664673,1.88645297845782e-05,3
4,0.000106651167857001,1.03577613830566,1.83130057900815e-05,4
4,0.000106651167857001,1.05184507369995,1.67663999056191e-05,3
4,0.000106651167857001,1.04724740982056,1.64577105363012e-05,4
4,0.000106651167857001,1.05424833297729,2.01276156122562e-05,4
4,0.000106651167857001,1.04684233665466,1.76186133691801e-05,5
4,0.000106651167857001,1.06639695167542,2.14953254136586e-05,4
4,0.000106651167857001,1.07113528251648,1.795510682928e-05,4
4,0.000106651167857001,1.08158683776855,2.22603541144172e-05,3
4,0.000106651167857001,1.04974102973938,1.73628053469489e-05,3
4,0.000106651167857001,1.11260151863098,1.76241899622288e-05,4
4,0.000106651167857001,1.08062839508057,1.74675147981754e-05,4
4,0.000106651167857001,1.09602904319763,1.92948156978578e-05,5
4,0.000106651167857001,1.3069965839386,3.34799598008348e-05,2
4,0.000106651167857001,1.03233051300049,1.73271200076261e-05,4
4,0.000106651167857001,1.01779961585999,2.3148545698384e-05,3
4,0.000106651167857001,1.00081729888916,2.14365186576869e-05,4
4,0.000106651167857001,1.01239895820618,1.94590364847508e-05,3
4,0.000106651167857001,1.03610134124756,1.91535476571827e-05,3
4,0.000106651167857001,1.03398823738098,2.24268093252316e-05,4
4,0.000106651167857001,0.990297555923462,2.19607787132022e-05,3
4,0.000106651167857001,1.01027631759644,2.17142100362675e-05,3
4,0.000106651167857001,1.00774431228638,1.92799349129861e-05,3
4,0.000106651167857001,1.0398576259613,2.05838142256201e-05,3
4,0.000106651167857001,1.01155185699463,1.84079716513822e-05,3
4,0.000106651167857001,1.03961110115051,2.14120610024308e-05,4
4,0.000106651167857001,1.02327179908752,2.00579488897402e-05,4
4,0.000106651167857001,1.02677226066589,2.24679458568166e-05,4
4,0.000106651167857001,1.0382068157196,1.88296932354881e-05,3
4,0.000106651167857001,1.00806212425232,2.26779100749533e-05,4
4,0.000106651167857001,1.0393979549408,2.09185727315899e-05,5
4,0.000106651167857001,1.04327869415283,1.98653106917455e-05,3
4,0.000106651167857001,1.0377402305603,2.24144624433404e-05,5
4,0.000106651167857001,1.07217693328857,2.03473019614137e-05,3
4,0.000106651167857001,1.08182597160339,2.43599754921224e-05,5
4,0.000106651167857001,1.09616994857788,1.88971404072866e-05,5
4,0.000106651167857001,1.07747173309326,2.01377907890506e-05,4
4,0.000106651167857001,1.07085585594177,1.87755930954401e-05,6
4,0.000106651167857001,1.07476830482483,2.02855786644001e-05,3
4,0.000106651167857001,1.06971859931946,1.95086953728887e-05,3
5,0.00029774511917938,1.06861138343811,0.00333700942652313,4
5,0.00029774511917938,1.08358383178711,0.00154177073617407,5
5,0.00029774511917938,1.0545814037323,0.00292208490193594,3
5,0.00029774511917938,1.06974077224731,0.00414944316648397,5
5,0.00029774511917938,1.0516242980957,0.00401860612550149,7
5,0.00029774511917938,1.07007908821106,0.00390032159208691,3
5,0.00029774511917938,1.08797001838684,0.00338295837297074,3
5,0.00029774511917938,1.05491757392883,0.00376758907724307,1
5,0.00029774511917938,1.06912851333618,0.00349400763285311,7
5,0.00029774511917938,1.05642223358154,0.00275430510044376,3
5,0.00029774511917938,1.05341982841492,0.00343727667812447,2
5,0.00029774511917938,1.07150530815125,0.00285983450431981,3
5,0.00029774511917938,1.06527018547058,0.00304429411202801,1
5,0.00029774511917938,1.07487869262695,0.0038139443519901,1
5,0.00029774511917938,1.08497905731201,0.00277089268091882,1
5,0.00029774511917938,1.07316946983337,0.00291996734894776,6
5,0.00029774511917938,1.04607796669006,0.0030930671161225,5
5,0.00029774511917938,1.09450674057007,0.00356680000197436,4
5,0.00029774511917938,1.06482553482056,0.00359112241240587,5
5,0.00029774511917938,1.04522180557251,0.00719336673481381,3
5,0.00029774511917938,1.10687446594238,0.00511305047058998,1
5,0.00029774511917938,1.05979204177856,0.00173562845859195,1
5,0.00029774511917938,1.0570080280304,0.00206438630291106,4
5,0.00029774511917938,1.05612921714783,0.00213494968078329,4
5,0.00029774511917938,1.0583131313324,0.00241536026650201,3
5,0.00029774511917938,1.02658200263977,0.00430536486902845,4
5,0.00029774511917938,1.08885645866394,0.00373699850106525,2
5,0.00029774511917938,1.0746214389801,0.00435315523149686,4
5,0.00029774511917938,1.05567669868469,0.00302877772693398,2
5,0.00029774511917938,1.06602358818054,0.00294476574306353,3
5,0.00029774511917938,1.05579471588135,0.0028885213420208,4
5,0.00029774511917938,1.0629870891571,0.00270025369320968,3
5,0.00029774511917938,1.05041027069092,0.00263827002340819,1
5,0.00029774511917938,1.07577967643738,0.0028444477438186,4
5,0.00029774511917938,1.04465484619141,0.00343685441924667,3
5,0.00029774511917938,1.05793380737305,0.00400847473760196,1
5,0.00029774511917938,1.06148958206177,0.00270079839472752,1
5,0.00029774511917938,1.08041095733643,0.00344714519993949,4
5,0.00029774511917938,1.07042026519775,0.00278686270720577,4
5,0.00029774511917938,1.04064226150513,0.00285918496781558,3
5,0.00029774511917938,1.08750915527344,0.00392887155809548,2
5,0.00029774511917938,1.06386804580688,0.00438343655217269,1
6,0.000323834744134663,1.05976557731628,3.13055381549223e-05,3
6,0.000323834744134663,1.07669067382813,3.76842424180754e-05,5
6,0.000323834744134663,1.06316184997559,3.36392606847587e-05,3
6,0.000323834744134663,1.03051471710205,3.8573056983505e-05,3
6,0.000323834744134663,1.02709126472473,4.03701228576433e-05,4
6,0.000323834744134663,1.03600978851318,4.29698256761954e-05,3
6,0.000323834744134663,1.01426458358765,3.97990994797374e-05,3
6,0.000323834744134663,1.04148197174072,3.59058279346157e-05,6
6,0.000323834744134663,1.02730178833008,4.47353700354296e-05,1
6,0.000323834744134663,1.00199961662292,4.61236051847343e-05,1
6,0.000323834744134663,1.02290368080139,4.43590514177727e-05,2
6,0.000323834744134663,1.02103042602539,4.52135099942329e-05,1
6,0.000323834744134663,1.01809883117676,3.64590603076607e-05,1
6,0.000323834744134663,1.05549645423889,3.64145704428863e-05,3
6,0.000323834744134663,1.01634621620178,3.20550570109305e-05,3
6,0.000323834744134663,1.04124355316162,3.51064399153913e-05,2
6,0.000323834744134663,1.03506398200989,3.32229003490614e-05,3
6,0.000323834744134663,1.03180909156799,2.55545164904307e-05,3
6,0.000323834744134663,1.04903507232666,3.0707944206924e-05,4
6,0.000323834744134663,1.04786324501038,2.76955025080092e-05,2
6,0.000323834744134663,1.06586313247681,2.425599192846e-05,4
6,0.000323834744134663,1.05010366439819,4.05086386484476e-05,2
6,0.000323834744134663,1.03230977058411,2.81573972063314e-05,3
6,0.000323834744134663,1.05546975135803,3.24193761039093e-05,5
6,0.000323834744134663,1.0424907207489,5.50728870613199e-05,1
6,0.000323834744134663,1.07463812828064,2.32867357254023e-05,3
6,0.000323834744134663,1.05329561233521,4.28880774481201e-05,3
6,0.000323834744134663,1.08014178276062,3.93354225889323e-05,3
6,0.000323834744134663,1.05711841583252,3.15330214119415e-05,4
6,0.000323834744134663,1.0662567615509,2.4687650568686e-05,3
6,0.000323834744134663,1.04005408287048,4.36821695133468e-05,4
6,0.000323834744134663,1.04474282264709,3.41556402859406e-05,2
6,0.000323834744134663,1.03434133529663,3.02208261597638e-05,3
6,0.000323834744134663,1.0593101978302,3.18610250401505e-05,3
6,0.000323834744134663,1.02397513389587,3.23216851740436e-05,6
6,0.000323834744134663,1.05292224884033,2.63642643335088e-05,3
6,0.000323834744134663,1.05981492996216,2.39033161543328e-05,2
6,0.000323834744134663,1.01876187324524,2.90835701098488e-05,4
6,0.000323834744134663,1.01423358917236,2.7574834919283e-05,3
6,0.000323834744134663,1.02514719963074,2.56035753517532e-05,5
6,0.000323834744134663,1.00849986076355,3.08736456365787e-05,3
6,0.000323834744134663,0.989748001098633,3.06022384711655e-05,3
6,0.000323834744134663,1.01244711875916,2.74027808254789e-05,5
6,0.000323834744134663,0.99665379524231,2.29588307707078e-05,2
6,0.000323834744134663,0.990576505661011,2.75081470419802e-05,3
7,0.000315633589108719,1.17066860198975,2.75583079809569e-05,3
7,0.000315633589108719,0.964205265045166,2.31989408413925e-05,3
7,0.000315633589108719,0.940534591674805,2.91144439728483e-05,5
7,0.000315633589108719,1.02383780479431,2.82116923344139e-05,2
7,0.000315633589108719,0.994149446487427,2.47849335312586e-05,4
7,0.000315633589108719,1.08112502098083,2.69403949006026e-05,1
7,0.000315633589108719,1.11121511459351,2.85008112829156e-05,5
7,0.000315633589108719,0.970736742019653,3.18577701998934e-05,3
7,0.000315633589108719,1.09200859069824,2.50988877124641e-05,4
7,0.000315633589108719,1.0781102180481,2.01828314944181e-05,5
7,0.000315633589108719,1.07235288619995,2.35931267738778e-05,5
7,0.000315633589108719,1.06640195846558,2.94729842253026e-05,3
7,0.000315633589108719,1.13550782203674,2.50670518427483e-05,5
7,0.000315633589108719,1.13634824752808,2.8950293315321e-05,6
7,0.000315633589108719,1.08288908004761,3.11355518683373e-05,4
7,0.000315633589108719,0.947147607803345,3.77697921014699e-05,6
7,0.000315633589108719,1.12512755393982,2.95404708523755e-05,4
7,0.000315633589108719,0.965594530105591,2.95491913098659e-05,5
7,0.000315633589108719,1.12640023231506,2.28747611593784e-05,2
7,0.000315633589108719,0.932337522506714,2.16157425633127e-05,4
7,0.000315633589108719,1.05471849441528,2.42633460411013e-05,5
7,0.000315633589108719,1.05288481712341,2.40430800391552e-05,3
7,0.000315633589108719,1.24065446853638,3.23578845254087e-05,3
7,0.000315633589108719,0.97395920753479,2.54983943003662e-05,1
7,0.000315633589108719,1.05458760261536,3.17927902732271e-05,2
7,0.000315633589108719,1.01660013198853,2.69594393550232e-05,2
7,0.000315633589108719,0.915732145309448,2.65920996312286e-05,2
7,0.000315633589108719,1.04779195785522,3.31504455279791e-05,4
7,0.000315633589108719,1.04514408111572,2.45590553936058e-05,4
7,0.000315633589108719,1.07849931716919,3.39989684756745e-05,5
7,0.000315633589108719,1.03590321540833,2.76618900570406e-05,6
7,0.000315633589108719,1.16274738311768,2.70019614925619e-05,4
7,0.000315633589108719,0.949270009994507,2.70304215606149e-05,3
7,0.000315633589108719,1.13307189941406,3.50135073761377e-05,4
7,0.000315633589108719,1.06303977966309,2.94824210568682e-05,4
8,0.000152753904416322,1.02639722824097,2.15172806562145e-05,4
8,0.000152753904416322,1.03530979156494,2.88633844266191e-05,7
8,0.000152753904416322,1.05131340026855,2.26658990445619e-05,6
8,0.000152753904416322,1.09097194671631,2.29825012575886e-05,7
8,0.000152753904416322,1.04506611824036,2.53725211133632e-05,4
8,0.000152753904416322,0.963001489639282,2.66804727468349e-05,3
8,0.000152753904416322,1.01722478866577,2.88960111146333e-05,2
8,0.000152753904416322,1.02856469154358,2.45263971620648e-05,4
8,0.000152753904416322,1.03913402557373,2.53773336167855e-05,3
8,0.000152753904416322,1.01862335205078,2.38425414459382e-05,3
8,0.000152753904416322,0.987797498703003,3.03363960382199e-05,4
8,0.000152753904416322,1.03456902503967,2.31377003211415e-05,4
8,0.000152753904416322,1.01775908470154,2.62926074183567e-05,3
8,0.000152753904416322,1.0407190322876,2.56819508027885e-05,3
8,0.000152753904416322,1.04211378097534,2.52607687223745e-05,3
8,0.000152753904416322,1.0443274974823,2.97243518613002e-05,2
8,0.000152753904416322,1.04027009010315,2.51322100886875e-05,3
8,0.000152753904416322,0.999731302261353,2.8180537103748e-05,3
8,0.000152753904416322,1.02501678466797,2.57644925539083e-05,4
8,0.000152753904416322,1.01531720161438,2.40077277745261e-05,2
8,0.000152753904416322,0.990883350372314,2.68812059772004e-05,2
8,0.000152753904416322,1.07889771461487,2.62543577625006e-05,3
8,0.000152753904416322,0.971893310546875,2.65383179259174e-05,5
8,0.000152753904416322,0.941292762756348,2.76239613761574e-05,4
8,0.000152753904416322,1.06673526763916,1.88764849105172e-05,8
8,0.000152753904416322,1.0857367515564,2.51352485247037e-05,5
8,0.000152753904416322,0.912456035614014,2.66213088270973e-05,2
8,0.000152753904416322,1.12980818748474,2.73215831874847e-05,5
8,0.000152753904416322,0.892593622207642,2.66463257212826e-05,3
8,0.000152753904416322,1.06945586204529,2.12881764485691e-05,6
8,0.000152753904416322,1.01562213897705,2.56290887278972e-05,6
8,0.000152753904416322,0.933160066604614,2.68042534062536e-05,2
8,0.000152753904416322,1.0428512096405,2.65863940153247e-05,3
8,0.000152753904416322,1.09246730804443,2.49174727202649e-05,4
8,0.000152753904416322,0.900997161865234,2.59678602085668e-05,2
8,0.000152753904416322,1.10529732704163,2.58929245643031e-05,5
8,0.000152753904416322,0.989606380462646,2.53860047283953e-05,4
8,0.000152753904416322,0.920844793319702,3.12879724003765e-05,3
8,0.000152753904416322,1.06585359573364,3.05531666645522e-05,4
8,0.000152753904416322,0.927910566329956,2.64771816388972e-05,4
8,0.000152753904416322,1.09046173095703,2.14014373168614e-05,4
8,0.000152753904416322,0.960249662399292,2.93508624567529e-05,4
8,0.000152753904416322,1.07259249687195,2.27465483356809e-05,3
8,0.000152753904416322,0.920811891555786,2.47171469681803e-05,3
8,0.000152753904416322,1.02215242385864,2.51646991760978e-05,4
8,0.000152753904416322,1.01131463050842,2.36890902894253e-05,3
9,0.000153167154830091,1.14204359054565,1.72009365714027e-05,2
9,0.000153167154830091,1.13637542724609,1.74158309373129e-05,3
9,0.000153167154830091,1.13924646377563,1.91919829849782e-05,2
9,0.000153167154830091,1.15688896179199,1.74257078681944e-05,3
9,0.000153167154830091,1.12828540802002,1.73383135792611e-05,2
9,0.000153167154830091,1.13776421546936,1.77214414843213e-05,2
9,0.000153167154830091,1.12874555587769,1.81603212164565e-05,3
9,0.000153167154830091,1.14136958122253,1.93806016274526e-05,2
9,0.000153167154830091,1.16136717796326,1.73669517395829e-05,2
9,0.000153167154830091,1.11764240264893,2.00001561722594e-05,2
9,0.000153167154830091,1.14432692527771,2.1759067141576e-05,2
9,0.000153167154830091,1.13922190666199,1.71669867065374e-05,3
9,0.000153167154830091,1.15846371650696,1.57721557644679e-05,3
9,0.000153167154830091,1.12011957168579,1.97695600716763e-05,2
9,0.000153167154830091,1.13139533996582,1.97138597530831e-05,2
9,0.000153167154830091,1.14640307426453,1.61940091402553e-05,4
9,0.000153167154830091,1.15475344657898,1.70067441746813e-05,2
9,0.000153167154830091,1.11560392379761,1.67751202619671e-05,2
9,0.000153167154830091,1.15357398986816,1.86137896850652e-05,2
9,0.000153167154830091,1.13402414321899,1.51530565306229e-05,2
9,0.000153167154830091,1.16674280166626,1.62355237714954e-05,3
9,0.000153167154830091,1.12629270553589,1.70842251591393e-05,2
9,0.000153167154830091,1.23558473587036,1.98986660587928e-05,4
9,0.000153167154830091,1.23136639595032,1.41818912892731e-05,4
9,0.000153167154830091,1.16967463493347,1.89960107247536e-05,2
9,0.000153167154830091,1.1485915184021,4.82674516042934e-05,3
9,0.000153167154830091,1.11797547340393,2.11126709617029e-05,2
9,0.000153167154830091,1.10847020149231,1.47834325350631e-05,3
9,0.000153167154830091,1.1411759853363,1.76333160898869e-05,2
9,0.000153167154830091,1.14900541305542,1.52634841766865e-05,4
9,0.000153167154830091,1.14326286315918,1.58580331955736e-05,2
9,0.000153167154830091,1.14558124542236,2.02525855914839e-05,2
9,0.000153167154830091,1.07982778549194,1.63406625079553e-05,2
9,0.000153167154830091,1.17511582374573,2.21202762709278e-05,2
9,0.000153167154830091,1.06649422645569,1.90355117661117e-05,3
9,0.000153167154830091,1.11212539672852,1.51704193355439e-05,2
9,0.000153167154830091,1.10759782791138,1.66997133860498e-05,3
9,0.000153167154830091,1.1178674697876,1.64496009797901e-05,4
9,0.000153167154830091,1.12485480308533,1.90717089875664e-05,2
10,0.00026433884809129,1.23959040641785,0.000165622215290195,6
10,0.00026433884809129,1.09910011291504,0.00022189408169184,2
10,0.00026433884809129,1.34789872169495,0.000295154176315947,2
10,0.00026433884809129,1.15485405921936,0.000422923953111739,2
10,0.00026433884809129,1.24200701713562,0.000123994548123932,5
10,0.00026433884809129,1.34718012809753,0.000270668865894975,4
10,0.00026433884809129,1.14076519012451,0.000260391492112453,4
10,0.00026433884809129,1.26587748527527,0.000279422877077455,4
10,0.00026433884809129,1.32994031906128,0.000261624228191001,5
10,0.00026433884809129,1.18419766426086,0.000218478805353194,3
10,0.00026433884809129,1.21721076965332,0.00032972663372662,2
10,0.00026433884809129,1.23429656028748,0.00024046402184846,6
10,0.00026433884809129,1.24611496925354,0.000317531706247018,5
10,0.00026433884809129,1.2504734992981,0.000262648923705673,3
10,0.00026433884809129,1.36718821525574,0.000310339699494376,6
10,0.00026433884809129,1.24751663208008,0.00030777889216267,4
10,0.00026433884809129,1.1524932384491,0.000277448333276791,4
10,0.00026433884809129,1.33944416046143,0.000318394016009684,4
10,0.00026433884809129,1.33458471298218,0.000152769865040732,5
10,0.00026433884809129,1.25905179977417,0.000261459203677633,3
10,0.00026433884809129,1.29856109619141,0.000307412236392834,4
10,0.00026433884809129,1.280428647995,0.000322408091909093,3
10,0.00026433884809129,1.25905013084412,0.000262791314106753,5
10,0.00026433884809129,1.27774667739868,0.000323276873571675,5
10,0.00026433884809129,1.37856197357178,0.000382581808114647,4
10,0.00026433884809129,1.26706790924072,0.00028670942324569,4
10,0.00026433884809129,1.1966598033905,0.000271207950805643,3
10,0.00026433884809129,1.25250387191772,0.00025660918132897,4
10,0.00026433884809129,1.37853217124939,0.000309002010179472,3
10,0.00026433884809129,1.20023536682129,0.000310397131492177,3
10,0.00026433884809129,1.37689256668091,0.000303666621742051,4
10,0.00026433884809129,1.15472364425659,0.000304928027005873,4
10,0.00026433884809129,1.33313512802124,0.000266452212362961,3
10,0.00026433884809129,1.12029409408569,0.000273643941619477,4
10,0.00026433884809129,1.25315856933594,0.000303991599129725,6
10,0.00026433884809129,1.36801600456238,0.000349648796573024,3
11,0.000231626815651838,1.06658124923706,2.75243907693508e-05,4
11,0.000231626815651838,1.07040739059448,2.57017109621252e-05,4
11,0.000231626815651838,1.07807016372681,2.18448676350902e-05,5
